21961 5
Pts Reb Ast Stl	Blk
0	0	0	0	0
61	0	10	0	0
253	0	16	0	0
716	0	31	0	0
7	0	0	0	0
71	0	3	0	0
319	0	10	0	0
99	0	3	0	0
469	0	44	0	0
521	0	30	0	0
78	0	4	0	0
49	0	1	0	0
170	0	9	0	0
156	0	18	0	0
622	0	45	0	0
346	0	74	0	0
267	0	25	0	0
541	0	40	0	0
489	0	41	0	0
195	0	7	0	0
611	0	39	0	0
17	0	3	0	0
10	0	0	0	0
46	0	1	0	0
61	0	2	0	0
186	0	4	0	0
293	0	7	0	0
117	0	46	0	0
176	0	12	0	0
0	0	0	0	0
910	0	74	0	0
0	0	0	0	0
524	0	59	0	0
4	0	0	0	0
520	0	59	0	0
56	0	6	0	0
383	0	28	0	0
589	0	58	0	0
299	0	89	0	0
414	0	52	0	0
76	0	6	0	0
362	0	49	0	0
138	0	7	0	0
248	0	17	0	0
386	0	24	0	0
535	0	18	0	0
194	0	17	0	0
142	0	18	0	0
331	0	57	0	0
242	0	37	0	0
78	0	4	0	0
89	0	7	0	0
182	0	7	0	0
29	0	2	0	0
153	0	5	0	0
339	0	32	0	0
180	0	29	0	0
402	0	49	0	0
32	0	6	0	0
1007	0	29	0	0
380	0	105	0	0
119	0	25	0	0
19	0	3	0	0
467	0	92	0	0
130	0	25	0	0
567	0	140	0	0
437	0	115	0	0
71	0	17	0	0
126	0	32	0	0
55	0	15	0	0
88	0	13	0	0
810	0	173	0	0
442	0	136	0	0
108	0	14	0	0
4	0	0	0	0
3	0	0	0	0
692	0	99	0	0
200	0	54	0	0
412	0	102	0	0
212	0	48	0	0
367	0	125	0	0
557	0	251	0	0
508	0	170	0	0
83	0	9	0	0
6	0	0	0	0
174	0	55	0	0
207	0	78	0	0
293	0	116	0	0
904	0	321	0	0
370	0	117	0	0
407	0	51	0	0
276	0	129	0	0
4	0	1	0	0
514	0	133	0	0
2	0	0	0	0
0	0	0	0	0
64	0	14	0	0
64	0	14	0	0
365	0	67	0	0
127	0	27	0	0
185	0	29	0	0
53	0	11	0	0
83	0	18	0	0
155	0	36	0	0
72	0	18	0	0
752	0	188	0	0
345	0	76	0	0
19	0	12	0	0
323	0	120	0	0
179	0	74	0	0
1560	0	74	0	0
434	0	63	0	0
89	0	19	0	0
34	0	17	0	0
286	0	125	0	0
102	0	19	0	0
125	0	18	0	0
159	0	33	0	0
308	0	52	0	0
618	0	113	0	0
310	0	61	0	0
320	0	87	0	0
546	0	156	0	0
226	0	69	0	0
42	0	3	0	0
289	0	83	0	0
247	0	80	0	0
18	0	3	0	0
317	0	55	0	0
708	0	99	0	0
442	0	114	0	0
15	0	5	0	0
546	0	149	0	0
72	0	18	0	0
42	0	5	0	0
343	0	58	0	0
313	0	124	0	0
511	0	80	0	0
106	0	33	0	0
47	0	12	0	0
65	0	25	0	0
112	0	37	0	0
304	0	61	0	0
221	0	68	0	0
191	0	38	0	0
254	0	51	0	0
458	0	77	0	0
204	0	26	0	0
447	0	118	0	0
378	0	106	0	0
69	0	12	0	0
347	0	56	0	0
443	0	135	0	0
135	0	14	0	0
21	0	7	0	0
13	0	4	0	0
25	0	11	0	0
123	0	39	0	0
79	0	19	0	0
603	0	88	0	0
682	0	107	0	0
148	0	37	0	0
803	0	276	0	0
2	0	2	0	0
324	0	34	0	0
777	0	158	0	0
453	0	124	0	0
0	0	1	0	0
53	0	9	0	0
130	0	34	0	0
351	0	82	0	0
534	0	125	0	0
258	0	61	0	0
30	0	6	0	0
228	0	55	0	0
269	0	80	0	0
5	0	4	0	0
134	0	25	0	0
129	0	21	0	0
596	0	99	0	0
176	0	51	0	0
723	0	114	0	0
41	0	9	0	0
222	0	38	0	0
263	0	47	0	0
451	0	57	0	0
594	0	62	0	0
